Seq_HBWBLv5,Scientific_name,Order,Family,Common_name,SISRecID,AvibaseID,Parasite,Mound,NestSite_ground,NestSite_tree,NestSite_nontree,NestSite_cliff_bank,NestSite_underground,NestSite_waterbody,NestSite_termite_ant,NestStr_scrape,NestStr_platform,NestStr_cup,NestStr_dome,NestStr_dome_tunnel,NestStr_primary_cavity,NestStr_second_cavity,NestAtt_basal,NestAtt_forked,NestAtt_lateral,NestAtt_pensile,Ref_site,Ref_str,Ref_att,Identifier,Retrieval_time
2871,Asio otus,Strigiformes,Strigidae,Northern Long-eared Owl,22689507,AVIBASE-FC4D40D2,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,H,H,H,Fang,[2016 Oct~2017 Nov]
2872,Asio abyssinicus,Strigiformes,Strigidae,African Long-eared Owl,22689512,AVIBASE-250123FB,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,H,H,H,Su,[2019 May~2019 Nov]
2873,Asio madagascariensis,Strigiformes,Strigidae,Madagascar Long-eared Owl,22689517,AVIBASE-D3DBC5EE,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,H,H,H,Su,[2019 May~2019 Nov]
2874,Asio clamator,Strigiformes,Strigidae,Striped Owl,22689522,AVIBASE-849E5AD2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,H,H,H,Su,[2019 Jan~2019 Apr]
2875,Asio flammeus,Strigiformes,Strigidae,Short-eared Owl,22689531,AVIBASE-8F123A11,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,H,H,H,Chia,[2020 July~2021 Jan]
2876,Asio capensis,Strigiformes,Strigidae,Marsh Owl,22689535,AVIBASE-83E21A84,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,H,H,H,Su,[2019 May~2019 Nov]
2877,Pseudoscops grammicus,Strigiformes,Strigidae,Jamaican Owl,22689501,AVIBASE-F85D5EC3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,H,H,H,Fang,[2016 Oct~2017 Nov]
2878,Nesasio solomonensis,Strigiformes,Strigidae,Fearful Owl,22689539,AVIBASE-8251FDDB,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,H,H,H,Fang,[2016 Oct~2017 Nov]
2879,Psiloscops flammeolus,Strigiformes,Strigidae,Flammulated Owl,22688637,AVIBASE-1BF907B6,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,H,H,H,"Fang, Su, Tsai",[2022 Nov~2022 Dec]
2880,Megascops kennicottii,Strigiformes,Strigidae,Western Screech-owl,22688747,AVIBASE-89F8B6F5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,H,H,H,"Tsao, Fang",[2018 Sep~2018 Dec]
2881,Megascops seductus,Strigiformes,Strigidae,Balsas Screech-owl,22724664,AVIBASE-1C5C4EBB,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,H,H,H,"Su, Tsai",[2023 Aug~2023 Sep]
2882,Megascops cooperi,Strigiformes,Strigidae,Pacific Screech-owl,155658784,AVIBASE-3D44C5CD,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,H,H,H,Su,[2019 May~2019 Nov]
2883,Megascops asio,Strigiformes,Strigidae,Eastern Screech-owl,155660662,AVIBASE-A69062C8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,H,H,H,Fang,[2016 Oct~2017 Nov]
2884,Megascops gilesi,Strigiformes,Strigidae,Santa Marta Screech-owl,155254743,AVIBASE-74F795BB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,N,N,Chia,[2020 July~2021 Jan]
2885,Megascops trichopsis,Strigiformes,Strigidae,Whiskered Screech-owl,22688766,AVIBASE-2E2B24EB,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,H,H,H,Su,[2018 Sep~2018 Dec]
2886,Megascops choliba,Strigiformes,Strigidae,Tropical Screech-owl,22688774,AVIBASE-E2B40A6E,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,H,H,H,Su,[2019 Jan~2019 Apr]
2887,Megascops roboratus,Strigiformes,Strigidae,Peruvian Screech-owl,22688790,AVIBASE-D103C517,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,H,H,H,Su,[2019 May~2019 Nov]
2888,Megascops koepckeae,Strigiformes,Strigidae,Koepcke's Screech-owl,22688782,AVIBASE-BAC655C3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,H,H,H,Su,[2019 May~2019 Nov]
2889,Megascops clarkii,Strigiformes,Strigidae,Bare-shanked Screech-owl,22688799,AVIBASE-C24A665C,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,H,H,H,Fang,[2016 Oct~2017 Nov]
2890,Megascops barbarus,Strigiformes,Strigidae,Bearded Screech-owl,22688807,AVIBASE-E474A4C4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,H,H,H,Su,[2019 May~2019 Nov]
2891,Megascops colombianus,Strigiformes,Strigidae,Colombian Screech-owl,22688829,AVIBASE-7235DAD7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,H,H,H,Su,[2019 May~2019 Nov]
2892,Megascops ingens,Strigiformes,Strigidae,Rufescent Screech-owl,22688820,AVIBASE-8FD41544,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,H,H,H,Su,[2019 May~2019 Nov]
2893,Megascops petersoni,Strigiformes,Strigidae,Cinnamon Screech-owl,22688840,AVIBASE-C2937B68,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,H,H,H,Su,[2019 May~2019 Nov]
2894,Megascops marshalli,Strigiformes,Strigidae,Cloudforest Screech-owl,22688847,AVIBASE-331C23BF,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,H,H,H,Su,[2019 May~2019 Nov]
2895,Megascops watsonii,Strigiformes,Strigidae,Tawny-bellied Screech-owl,22688856,AVIBASE-D33F0493,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,H,H,H,Fang,[2016 Oct~2017 Nov]
2896,Megascops guatemalae,Strigiformes,Strigidae,Guatemalan Screech-owl,61767847,AVIBASE-60622A87,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,H,H,H,Su,[2019 May~2019 Nov]
2897,Megascops vermiculatus,Strigiformes,Strigidae,Vermiculated Screech-owl,61769583,AVIBASE-53BB6628,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,H,H,H,Su,[2019 May~2019 Nov]
2898,Megascops hoyi,Strigiformes,Strigidae,Yungas Screech-owl,22733712,AVIBASE-A910C62B,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,H,H,H,Su,[2018 Sep~2018 Dec]
2899,Megascops atricapilla,Strigiformes,Strigidae,Black-capped Screech-owl,22731897,AVIBASE-C904ED78,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,H,H,H,Fang,[2016 Oct~2017 Nov]
2900,Megascops sanctaecatarinae,Strigiformes,Strigidae,Long-tufted Screech-owl,22688874,AVIBASE-2894618C,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,H,H,H,Su,[2019 May~2019 Nov]
2901,Megascops nudipes,Strigiformes,Strigidae,Puerto Rican Screech-owl,22688891,AVIBASE-80A077C8,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,H,H,H,Su,[2019 May~2019 Nov]
2902,Megascops albogularis,Strigiformes,Strigidae,White-throated Screech-owl,22688903,AVIBASE-F72A3AA5,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,H,H,H,Chia,[2020 July~2021 Jan]
2903,Margarobyas lawrencii,Strigiformes,Strigidae,Bare-legged Screech-owl,22688883,AVIBASE-C1134C83,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,H,H,H,Su,[2019 May~2019 Nov]
2904,Pulsatrix perspicillata,Strigiformes,Strigidae,Spectacled Owl,22689180,AVIBASE-BA3C3A5C,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,H,H,H,Fang,[2016 Oct~2017 Nov]
2905,Pulsatrix koeniswaldiana,Strigiformes,Strigidae,Tawny-browed Owl,22689186,AVIBASE-6DC70EF3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,H,H,H,Su,[2019 May~2019 Nov]
2906,Pulsatrix melanota,Strigiformes,Strigidae,Band-bellied Owl,22689183,AVIBASE-AEE70B31,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,H,H,H,Su,[2019 May~2019 Nov]
2907,Strix seloputo,Strigiformes,Strigidae,Spotted Wood-owl,22689061,AVIBASE-F4F6EC81,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,H,H,H,Su,[2019 Jan~2019 Apr]
2908,Strix ocellata,Strigiformes,Strigidae,Mottled Wood-owl,22689066,AVIBASE-52A8CE5C,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,H,H,H,Su,[2019 May~2019 Nov]
2909,Strix leptogrammica,Strigiformes,Strigidae,Brown Wood-owl,22689071,AVIBASE-8253A007,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,H,H,H,Fang,[2016 Oct~2017 Nov]
2910,Strix aluco,Strigiformes,Strigidae,Tawny Owl,22725469,AVIBASE-612B4380,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,H,H,H,"Su, Tsai",[2022 Nov~2022 Dec]
2911,Strix nivicolum,Strigiformes,Strigidae,Himalayan Owl,22725477,AVIBASE-6EC64712,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,H,H,H,"Su, Tsai",[2018 Sep~2018 Dec]
2912,Strix hadorami,Strigiformes,Strigidae,Desert Tawny Owl,22689083,AVIBASE-F6F87349,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,H,H,H,Su,[2019 May~2019 Nov]
2913,Strix butleri,Strigiformes,Strigidae,Omani Owl,62290760,AVIBASE-6590EFD4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,N,N,Su,[2019 May~2019 Nov]
2914,Strix occidentalis,Strigiformes,Strigidae,Spotted Owl,22689089,AVIBASE-9B26D30B,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,H,H,H,Su,[2018 Sep~2018 Dec]
2915,Strix varia,Strigiformes,Strigidae,Barred Owl,22689094,AVIBASE-7AA076EF,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,H,H,H,"Fang, Tsai",[2022 Nov~2022 Dec]
2916,Strix fulvescens,Strigiformes,Strigidae,Fulvous Owl,22689097,AVIBASE-E3E227D2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,H,H,H,Su,[2019 May~2019 Nov]
2917,Strix hylophila,Strigiformes,Strigidae,Rusty-barred Owl,22689100,AVIBASE-06406B92,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,H,H,H,Su,[2019 May~2019 Nov]
2918,Strix chacoensis,Strigiformes,Strigidae,Chaco Owl,22733306,AVIBASE-4D481B0E,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,H,H,H,Su,[2019 May~2019 Nov]
2919,Strix rufipes,Strigiformes,Strigidae,Rufous-legged Owl,22733923,AVIBASE-AA0FBFE2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,H,H,H,Su,[2019 May~2019 Nov]
2920,Strix uralensis,Strigiformes,Strigidae,Ural Owl,22689108,AVIBASE-93486A56,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,H,H,H,Su,[2019 May~2019 Nov]
2921,Strix nebulosa,Strigiformes,Strigidae,Great Grey Owl,22689118,AVIBASE-FA36ABE5,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,H,H,H,Fang,[2016 Oct~2017 Nov]
2922,Strix woodfordii,Strigiformes,Strigidae,African Wood-owl,22689166,AVIBASE-2E6575A8,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,H,H,H,"Fang, Tsai",[2022 Nov~2022 Dec]
2923,Jubula lettii,Strigiformes,Strigidae,Maned Owl,22689173,AVIBASE-15A1DBE8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,O100,O100,O100,"Fang, Su, Tsai",[2019 May~2019 Nov]
2924,Lophostrix cristata,Strigiformes,Strigidae,Crested Owl,22689177,AVIBASE-4DC2A2BF,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,H,H,H,Fang,[2016 Oct~2017 Nov]
2925,Bubo scandiacus,Strigiformes,Strigidae,Snowy Owl,22689055,AVIBASE-5B23B360,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,H,H,H,Fang,[2016 Oct~2017 Nov]
2926,Bubo virginianus,Strigiformes,Strigidae,Great Horned Owl,61752071,AVIBASE-FC366114,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,H,H,H,"Tsao, Fang",[2018 Sep~2018 Dec]
2927,Bubo magellanicus,Strigiformes,Strigidae,Magellanic Horned Owl,61752097,AVIBASE-15F7CE4C,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,H,H,H,Su,[2019 May~2019 Nov]
2928,Bubo bubo,Strigiformes,Strigidae,Eurasian Eagle-owl,22688927,AVIBASE-5516AEB3,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,H,H,H,Fang,[2016 Oct~2017 Nov]
2929,Bubo ascalaphus,Strigiformes,Strigidae,Pharaoh Eagle-owl,22688938,AVIBASE-9FD4D3D9,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,H,H,H,Su,[2019 May~2019 Nov]
2930,Bubo bengalensis,Strigiformes,Strigidae,Rock Eagle-owl,22688934,AVIBASE-C4D3F66E,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,H,H,H,Fang,[2016 Oct~2017 Nov]
2931,Bubo capensis,Strigiformes,Strigidae,Cape Eagle-owl,22688944,AVIBASE-3CD0F535,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,H,H,H,Su,[2019 May~2019 Nov]
2932,Bubo africanus,Strigiformes,Strigidae,Spotted Eagle-owl,61741628,AVIBASE-04423361,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,H,H,H,Su,[2018 Sep~2018 Dec]
2933,Bubo cinerascens,Strigiformes,Strigidae,Greyish Eagle-owl,61741660,AVIBASE-0018A99B,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,H,H,H,Su,[2018 Sep~2018 Dec]
2934,Bubo poensis,Strigiformes,Strigidae,Fraser's Eagle-owl,22730030,AVIBASE-733CBE2A,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,H,H,H,Su,[2019 May~2019 Nov]
2935,Bubo lacteus,Strigiformes,Strigidae,Verreaux's Eagle-owl,22688986,AVIBASE-EBD3129B,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,H,H,H,Su,[2019 May~2019 Nov]
2936,Bubo shelleyi,Strigiformes,Strigidae,Shelley's Eagle-owl,22688980,AVIBASE-AFF21113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,N,N,Su,[2019 May~2019 Nov]
2937,Bubo sumatranus,Strigiformes,Strigidae,Barred Eagle-owl,22688976,AVIBASE-D84BD94B,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,H,H,H,Su,[2019 Jan~2019 Apr]
2938,Bubo nipalensis,Strigiformes,Strigidae,Spot-bellied Eagle-owl,22688970,AVIBASE-F5EBAA64,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,H,H,H,Fang,[2016 Oct~2017 Nov]
2939,Bubo coromandus,Strigiformes,Strigidae,Dusky Eagle-owl,22688992,AVIBASE-15789B6D,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,H,H,H,Su,[2019 May~2019 Nov]
2940,Bubo leucostictus,Strigiformes,Strigidae,Akun Eagle-owl,22688996,AVIBASE-B55D5658,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,H,H,H,Su,[2019 May~2019 Nov]
2941,Bubo philippensis,Strigiformes,Strigidae,Philippine Eagle-owl,22689002,AVIBASE-70EBBE58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,N,N,"Su, Tsai",[2023 Aug~2023 Sep]
2942,Bubo blakistoni,Strigiformes,Strigidae,Blakiston's Eagle-owl,22689007,AVIBASE-2B0C5E60,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,H,H,H,Su,[2019 May~2019 Nov]
2943,Ketupa zeylonensis,Strigiformes,Strigidae,Brown Fish-owl,22689012,AVIBASE-CFDF9E89,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,H,H,H,Fang,[2016 Oct~2017 Nov]
2944,Ketupa flavipes,Strigiformes,Strigidae,Tawny Fish-owl,22689017,AVIBASE-67CA1D26,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,H,H,H,Su,[2018 Sep~2018 Dec]
2945,Ketupa ketupu,Strigiformes,Strigidae,Buffy Fish-owl,22689024,AVIBASE-C1AAB74D,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,H,H,H,Su,[2019 Jan~2019 Apr]
2946,Scotopelia peli,Strigiformes,Strigidae,Pel's Fishing-owl,22689032,AVIBASE-034B2A6A,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,H,H,H,Fang,[2016 Oct~2017 Nov]
2947,Scotopelia ussheri,Strigiformes,Strigidae,Rufous Fishing-owl,22689038,AVIBASE-F07B8BD1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,S019,S019,S019,"Su, Tsai",[2019 May~2019 Nov]
2948,Scotopelia bouvieri,Strigiformes,Strigidae,Vermiculated Fishing-owl,22689048,AVIBASE-E0D3E4C1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,H,H,H,Su,[2019 May~2019 Nov]
2949,Ciccaba virgata,Strigiformes,Strigidae,Mottled Owl,22689122,AVIBASE-192FC14D,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,H,H,H,Fang,[2016 Oct~2017 Nov]
2950,Ciccaba nigrolineata,Strigiformes,Strigidae,Black-and-white Owl,22689133,AVIBASE-557C100E,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,H,H,H,Fang,[2016 Oct~2017 Nov]
2951,Ciccaba huhula,Strigiformes,Strigidae,Black-banded Owl,22689144,AVIBASE-FE8F1390,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,H,L017,L017,"Su, Chia",[2019 May~2019 Nov]
2952,Ciccaba albitarsis,Strigiformes,Strigidae,Rufous-banded Owl,22689154,AVIBASE-2FBDE42C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,N,N,Su,[2019 May~2019 Nov]
2953,Cathartes aura,Cathartiformes,Cathartidae,Turkey Vulture,22697627,AVIBASE-36B3872D,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,H,H,H,"Tsao, Fang, Tsai",[2022 Nov~2022 Dec]
2954,Cathartes burrovianus,Cathartiformes,Cathartidae,Lesser Yellow-headed Vulture,22697630,AVIBASE-4807686B,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,H,H,H,"Su, Tsai",[2022 Nov~2022 Dec]
2955,Cathartes melambrotus,Cathartiformes,Cathartidae,Greater Yellow-headed Vulture,22697633,AVIBASE-2432C7DD,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,H,H,H,"Su, Tsai",[2022 Nov~2022 Dec]
2956,Coragyps atratus,Cathartiformes,Cathartidae,American Black Vulture,22697624,AVIBASE-4FF7DE80,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,H,H,H,"Su, Tsai",[2022 Nov~2022 Dec]
2957,Sarcoramphus papa,Cathartiformes,Cathartidae,King Vulture,22697645,AVIBASE-9306DA2F,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,H,H,H,"Su, Tsai",[2022 Nov~2022 Dec]
2958,Gymnogyps californianus,Cathartiformes,Cathartidae,California Condor,22697636,AVIBASE-24F14328,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,H,H,H,"Tsao, Fang, Tsai",[2022 Nov~2022 Dec]
2959,Vultur gryphus,Cathartiformes,Cathartidae,Andean Condor,22697641,AVIBASE-659E8F5C,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,H,H,H,"Su, Tsai",[2022 Nov~2022 Dec]
2960,Sagittarius serpentarius,Accipitriformes,Sagittariidae,Secretarybird,22696221,AVIBASE-DCBCCEB8,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,H,H,H,"Tsao, Fang, Tsai",[2022 Nov~2022 Dec]
2961,Pandion haliaetus,Accipitriformes,Pandionidae,Osprey,22694938,AVIBASE-1327AC55,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,H,H,H,"Chia, Tsai",[2022 Nov~2022 Dec]
2962,Elanus caeruleus,Accipitriformes,Accipitridae,Black-winged Kite,22695028,AVIBASE-97C47F3E,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,H,H,H,"Fang, Tsai",[2022 Nov~2022 Dec]
2963,Elanus axillaris,Accipitriformes,Accipitridae,Black-shouldered Kite,22695033,AVIBASE-67E74DD0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,H,H,H,Su,[2019 Jan~2019 Apr]
2964,Elanus leucurus,Accipitriformes,Accipitridae,White-tailed Kite,22695036,AVIBASE-CAA5E106,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,H,H,H,"Tsao, Fang",[2018 Sep~2018 Dec]
2965,Elanus scriptus,Accipitriformes,Accipitridae,Letter-winged Kite,22695039,AVIBASE-468F7841,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,H,H,H,Su,[2019 May~2019 Nov]
2966,Gampsonyx swainsonii,Accipitriformes,Accipitridae,Pearl Kite,22695025,AVIBASE-D36BA361,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,H,H,H,Su,[2019 Jan~2019 Apr]
2967,Chelictinia riocourii,Accipitriformes,Accipitridae,Scissor-tailed Kite,22695042,AVIBASE-22832FF4,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,H,H,H,"Fang, Tsai",[2022 Nov~2022 Dec]
2968,Leptodon cayanensis,Accipitriformes,Accipitridae,Grey-headed Kite,22694967,AVIBASE-C2A2B363,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,H,H,H,Su,[2019 Jan~2019 Apr]
2969,Leptodon forbesi,Accipitriformes,Accipitridae,White-collared Kite,22724659,AVIBASE-D54F02A6,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,E,E,E,"Su, Tsai",[2019 May~2019 Nov]
2970,Chondrohierax uncinatus,Accipitriformes,Accipitridae,Hook-billed Kite,22694971,AVIBASE-DCB3560C,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,H,H,H,Su,[2018 Sep~2018 Dec]
2971,Chondrohierax wilsonii,Accipitriformes,Accipitridae,Cuban Kite,22728485,AVIBASE-B028452B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,N,N,Su,[2019 May~2019 Nov]
2972,Elanoides forficatus,Accipitriformes,Accipitridae,Swallow-tailed Kite,22695017,AVIBASE-1BAC6645,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,H,H,H,"Fang, Tsai",[2022 Nov~2022 Dec]
2973,Pernis apivorus,Accipitriformes,Accipitridae,European Honey-buzzard,22694989,AVIBASE-ED5A7E8F,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,H,H,H,"Tsao, Fang",[2018 Sep~2018 Dec]
2974,Pernis ptilorhynchus,Accipitriformes,Accipitridae,Oriental Honey-buzzard,22694995,AVIBASE-1192205B,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,H,H,H,"Su, Tsai",[2022 Nov~2022 Dec]
2975,Pernis celebensis,Accipitriformes,Accipitridae,Sulawesi Honey-buzzard,22727689,AVIBASE-16CC2698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,N,N,Su,[2019 May~2019 Nov]
2976,Pernis steerei,Accipitriformes,Accipitridae,Philippine Honey-buzzard,22735356,AVIBASE-2588C5AF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,N,N,Su,[2019 May~2019 Nov]
2977,Hamirostra melanosternon,Accipitriformes,Accipitridae,Black-breasted Buzzard,22695014,AVIBASE-2775A1ED,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,H,H,H,Fang,[2016 Oct~2017 Nov]
2978,Lophoictinia isura,Accipitriformes,Accipitridae,Square-tailed Kite,22695010,AVIBASE-E5D782FB,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,H,H,H,Su,[2019 Jan~2019 Apr]
2979,Henicopernis longicauda,Accipitriformes,Accipitridae,Long-tailed Honey-buzzard,22694976,AVIBASE-AC3B7AD4,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,H,H,H,Su,[2019 May~2019 Nov]
2980,Henicopernis infuscatus,Accipitriformes,Accipitridae,Black Honey-buzzard,22694980,AVIBASE-36DD499F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,N,N,Su,[2019 May~2019 Nov]
2981,Aviceda cuculoides,Accipitriformes,Accipitridae,African Cuckoo-hawk,22694944,AVIBASE-648936C0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,H,H,H,Su,[2019 Jan~2019 Apr]
