"","Enclosed","Dome","Cavity","Open","Egg","Ground","Cooperative","Clutch","Migration","pred","tmean","dtr","hurs","rsds","vpd","precp","wind","Order"
"Accipiter_cirrocephalus",0,0,0,1,3.03254624667671,0,0,1.252762968,2,40.4535508182993,22.5064954051953,10.9002339954563,52.8954491204266,21.9078278863704,1353.90823250312,83.1942520119726,3.36659846483898,"Accipitriformes"
"Accipiter_cooperii",0,0,0,1,3.68887945411394,0,0,1.504077397,3,53.9314803432812,13.1871400713955,11.5797921889669,53.6600550861459,21.3156450390097,802.293216407903,77.4022763373788,3.20856261493925,"Accipitriformes"
"Accipiter_erythronemius",0,0,0,1,2.96010509591084,0,0,0.754695306,3,62.9466705010225,9.4252128243591,11.1198226748251,55.5465391635407,20.7452707425644,625.34107449279,78.4987615687594,2.90458620898235,"Accipitriformes"
"Accipiter_erythropus",0,0,0,1,3.02042488614436,0,0,0.693147181,1,131.974036097619,25.2151703592355,8.34175111830445,64.7396338531966,17.7748831156068,1154.4135036552,143.305357362738,1.49432042535599,"Accipitriformes"
"Accipiter_fasciatus",0,0,0,1,3.43398720448515,0,0,0.916290732,1,37.8178917688959,23.2075608778858,11.9009925968913,48.9915552809628,22.882647441294,1533.9420576039,54.9886982895177,3.7792561789009,"Accipitriformes"
"Accipiter_francesiae",0,0,0,1,2.95491027903374,0,0,1.098612289,1,34.3918063314711,22.8056211652702,8.3494845384992,63.0316295431979,19.3886977570461,1062.19965150858,154.938884757839,2.57031597742599,"Accipitriformes"
"Accipiter_gentilis",0,0,0,1,4.06044301054642,0,0,1.252762968,2,43.2411158685938,4.44206078794367,9.78778747570282,57.8406386664206,17.5121977783713,446.858829285984,57.3937582904791,3.06635422798324,"Accipitriformes"
"Accipiter_gularis",0,0,0,1,2.89037175789616,0,0,1.252762968,3,49.2671703484712,6.20113023410608,10.863125611512,54.958222266654,18.4478876457393,504.281107539524,66.6420903378171,3.0032520117991,"Accipitriformes"
"Accipiter_gundlachi",0,0,0,1,3.96468505616119,0,0,1.252762968,1,14.5625,24.5026733194079,6.96094128063747,63.5495398214885,19.5750995704106,1126.36351912362,133.05030308451,2.54671565390059,"Accipitriformes"
"Accipiter_henicogrammus",0,0,0,1,3.52748601425032,0,0,0.754695306,1,25.9718309859155,25.1410300295118,3.67903198994381,69.957375289129,19.4517462555791,967.746351358476,254.997422195936,1.33292092487846,"Accipitriformes"
"Accipiter_henstii",0,0,0,1,4.23805910696528,0,0,0.693147181,1,35.9893000445831,22.7317298603441,8.10106016491547,63.6949297513379,18.9969736261661,1039.40744313798,165.502877064066,2.48039738384146,"Accipitriformes"
"Accipiter_madagascariensis",0,0,0,1,3.15382257757518,0,0,1.098612289,1,35.3023839397742,22.9019206735889,8.29226846786684,63.2193176272722,19.3603644384993,1061.56515940718,156.610879015793,2.53405420496493,"Accipitriformes"
"Accipiter_melanochlamys",0,0,0,1,3.39557128213634,0,0,0.754695306,1,30.5094760312152,15.6419640235943,6.9955060606949,70.3864322224322,15.6109314039266,533.526595576019,395.279496821273,1.25720983697153,"Accipitriformes"
"Accipiter_melanoleucus",0,0,0,1,3.9269116179219,1,0,1.098612289,1,111.498630448228,23.4052849436469,9.6351353956491,59.5376436365865,19.3552029249761,1196.86151268117,107.116965403709,2.1654300375374,"Accipitriformes"
"Accipiter_minullus",0,0,0,1,2.88759011493429,0,0,0.693147181,1,107.669967226832,22.5588633538988,10.7954781126273,55.4866084638861,20.4057559556072,1238.8834848358,78.6551700021489,2.43693741672866,"Accipitriformes"
"Accipiter_nisus",0,0,0,1,3.11351530921037,0,0,1.504077397,2,45.2268155295096,5.58115282051091,9.68845111447699,57.7694588493978,17.2611633676679,482.900225949004,57.7272986943592,2.97095393115598,"Accipitriformes"
"Accipiter_novaehollandiae",0,0,0,1,3.70130197411249,0,0,0.916290732,1,39.285272126588,23.6223796565837,6.80607770847279,64.1270005452466,19.5371944047472,1059.28251424991,167.161999329494,2.05504781789537,"Accipitriformes"
"Accipiter_ovampensis",0,0,0,1,3.20952307433234,0,0,1.098612289,1,113.321690173771,23.427855368611,11.2651189448892,53.7305695893359,20.7246954006147,1368.57828931646,74.1950532215973,2.6333789965185,"Accipitriformes"
"Accipiter_poliocephalus",0,0,0,1,3.28502502703737,0,0,0,1,45.6068185438904,25.093044924284,6.04728538245176,69.0273902471304,16.6449134998951,994.543209127584,286.422331064469,1.29628109169439,"Accipitriformes"
"Accipiter_poliogaster",0,0,0,1,4.40231146787148,0,0,0.754695306,2,171.853066511479,25.287146045549,7.23121417048332,68.0262135162637,16.9029588585299,1033.78450732996,202.865688071686,1.11153694112456,"Accipitriformes"
"Accipiter_rhodogaster",0,0,0,1,3.1754759675964,0,0,0.754695306,1,45.7056213017751,23.2421406733214,5.76809673972384,69.5720349825346,17.9807860597351,882.548540690947,253.347232649312,1.29882351582396,"Accipitriformes"
"Accipiter_rufitorques",0,0,0,1,3.2392964858481,0,0,0.916290732,1,3.67484662576687,23.8572568834925,4.53680219825791,66.9528490780321,18.0063738559653,982.299733167777,224.303516692179,2.54812716706399,"Accipitriformes"
"Accipiter_rufiventris",0,0,0,1,3.13549421592915,0,0,1.098612289,1,91.5016488046167,17.6109859830044,11.4377634266505,56.5023063403887,21.2605786534514,900.37688952365,108.495168697182,2.68617291486863,"Accipitriformes"
"Accipiter_soloensis",0,0,0,1,2.83321334405622,0,0,1.386294361,3,82.947415649677,16.6971664601684,8.3702520706503,61.3214989646424,15.3704171290692,779.818221443434,161.075288777889,2.83387788539192,"Accipitriformes"
"Accipiter_striatus",0,0,0,1,2.96010509591084,0,0,1.504077397,3,62.9466705010225,9.4252128243591,11.1198226748251,55.5465391635407,20.7452707425644,625.34107449279,78.4987615687594,2.90458620898235,"Accipitriformes"
"Accipiter_superciliosus",0,0,0,1,2.59610532418391,0,0,0.693147181,1,165.935372578457,24.8070358715718,7.30647479450847,67.5689980930113,16.9310708196567,1022.18261477822,203.965424475626,1.25302687430547,"Accipitriformes"
"Accipiter_tachiro",0,0,0,1,3.52636052461616,0,0,0.916290732,1,109.106888132108,22.036875773907,10.3420838895145,57.2070952580121,20.1372945040746,1151.05847684667,87.1328185034972,2.39999882890948,"Accipitriformes"
"Accipiter_toussenelii",0,0,0,1,3.52636052461616,0,0,0.754695306,1,129.697242485385,24.2541429017727,8.36903416637405,64.541342180769,17.9396621476994,1090.61116612085,146.439655991963,1.49680136825734,"Accipitriformes"
"Accipiter_trivirgatus",0,0,0,1,3.45315712059287,0,0,0.693147181,1,117.077692401512,24.1848923279492,8.07273343663809,64.4226777210136,17.3587261123299,1091.53331289188,215.728679953588,1.95194208385439,"Accipitriformes"
"Accipiter_ventralis",0,0,0,1,2.96010509591084,0,0,0.754695306,3,62.9466705010225,9.4252128243591,11.1198226748251,55.5465391635407,20.7452707425644,625.34107449279,78.4987615687594,2.90458620898235,"Accipitriformes"
"Accipiter_virgatus",0,0,0,1,2.89037175789616,0,0,1.252762968,2,107.444908928038,20.6737212630467,8.35472112242859,63.7852501129923,16.5972452328543,925.241593388333,202.061641869669,2.20431920823154,"Accipitriformes"
"Aceros_cassidix",1,0,1,0,4.08948289879808,0,0,0.916290732,1,46.2874209416725,24.0225029259774,5.61681096351071,69.1912030684471,18.2112449765289,934.262479737872,236.94422628975,1.3739862372066,"Bucerotiformes"
"Aceros_corrugatus",1,0,1,0,3.87108370319428,0,0,0.916290732,1,146.585934561865,26.1751569834242,6.71662002717461,68.3655084091364,17.4065311361827,1076.35766630638,259.210458666307,1.46419356888333,"Bucerotiformes"
"Aceros_everetti",1,0,1,0,3.92367779534057,0,0,0.968250471,1,18.0277777777778,25.2378432750702,5.80161129103767,66.4410815768772,20.592408074273,1080.43140326606,118.916885058085,2.54548986256123,"Bucerotiformes"
"Aceros_leucocephalus",1,0,1,0,3.6576510201803,0,0,0.693147181,1,62.8501742160279,24.4482661523055,5.6111176121941,69.5355510512295,18.0419430549967,943.230668018089,249.749598858664,1.94297732355703,"Bucerotiformes"
"Aceros_nipalensis",1,0,1,0,4.06902675423781,0,0,0.405465108,1,125.843657817109,20.3251279707152,8.85274429349421,64.0390183035251,16.2076266420978,878.019738139375,226.565705601515,1.70436108256512,"Bucerotiformes"
"Aceros_plicatus",1,0,1,0,4.01096295328305,0,0,0.405465108,1,42.6207430340557,25.160151733669,5.72888667973337,69.2395917960633,16.8023089845852,990.840280813598,282.090008826649,1.33121301081108,"Bucerotiformes"
"Aceros_subruficollis",1,0,1,0,4.01096295328305,0,0,0.693147181,1,123.969205834684,24.4702483104539,8.23169521535815,65.8576492544511,17.1395613501872,1052.71179169542,255.748949604251,2.05831195440632,"Bucerotiformes"
"Aceros_undulatus",1,0,1,0,4.12066187053947,0,0,0.693147181,1,132.245084069535,24.6136751271603,7.78298142441359,66.0182474510088,17.4379424600392,1063.59719857951,239.512048760838,1.7128842554843,"Bucerotiformes"
"Aceros_waldeni",1,0,1,0,3.6576510201803,0,0,0.916290732,1,38.6470588235294,24.4588467093075,5.6639232635498,70.6198779835421,17.3498852673699,912.25874597886,262.415284998277,3.50981410811929,"Bucerotiformes"
"Achaetops_pycnopygius",0,0,0,1,0.839409687538197,0,0,0.916290732,1,85.5237522549609,21.7320881102075,13.3769431650388,49.9481541787868,23.0630139220714,1320.55696936336,35.5575552061962,3.10483431213962,"Passeriformes"
"Acridotheres_albocinctus",1,0,1,0,1.90904978544407,0,0,1.386294361,1,96.7371323529412,24.7199923571418,9.8364683284479,58.7834716614555,18.0704273143235,1313.70958238489,116.408044078771,2.39326659842011,"Passeriformes"
"Acridotheres_cinereus",1,0,1,0,1.90954250488444,0,0,1.240786777,2,36.1527777777778,26.7649941179487,5.04791031943427,64.8727462026808,19.0961539215512,1239.91376071506,216.64995680915,2.41001680493355,"Passeriformes"
"Acridotheres_cristatellus",1,0,1,0,2.02154756326093,0,0,1.704748092,2,74.7868232890705,19.5681274767672,8.30165880474055,61.1733059015167,15.6804114192694,919.903096268589,146.117068172061,2.88509972474792,"Passeriformes"
"Acridotheres_fuscus",1,0,1,0,1.90954250488444,0,0,1.504077397,2,92.8249921871512,25.9822182542293,10.1336324519039,57.0197789209103,19.3215880566204,1498.05076146719,158.314921292148,2.48067355939754,"Passeriformes"
"Acridotheres_ginginianus",1,0,1,0,1.72176189891451,0,0,1.704748092,2,77.6036781946073,28.6849826876192,12.491049845501,48.7526842147496,22.3747434901185,2088.23948764242,62.7096664572936,3.0473405265567,"Passeriformes"
"Acridotheres_grandis",1,0,1,0,1.92862571507438,0,0,1.609437912,1,89.773262205079,26.4267423133502,7.58646292191522,63.1245083683328,18.3989324530711,1282.9384659725,174.515511602163,2.30751974742343,"Passeriformes"
"Acridotheres_tristis",1,0,1,0,1.96009478404727,0,0,1.386294361,2,83.5197286870291,22.8036087458662,10.4972621390102,55.7532199522295,19.889628268309,1369.73550296378,116.437695480751,2.74567060498582,"Passeriformes"
"Acrobatornis_fonsecai",1,1,0,0,0.949934545684953,0,1,0.963679354,1,145.473684210526,23.3464100486354,6.91877385189659,67.7156797710218,16.9430120367753,932.57958984375,114.603494744552,1.66680704919915,"Passeriformes"
"Acrocephalus_aedon",0,0,0,1,1.08010881710355,0,0,1.25846099,3,41.4804624664879,8.16820922537111,12.3719691093182,48.0727537467077,20.2646506447894,681.087699025438,28.7885330745746,4.25565532841408,"Passeriformes"
"Acrocephalus_agricola",0,0,0,1,0.385262400790645,0,0,1.504077397,3,54.7375038020886,11.0027662587827,10.7380991616356,54.4142669427108,18.994283775547,744.715797109487,33.787154056752,3.98116564100417,"Passeriformes"
"Acrocephalus_arundinaceus",0,0,0,1,1.08703714087954,0,0,1.504077397,3,50.8786601415366,12.2982983557722,10.1312270222698,55.5966471550795,18.2227784076417,721.365750342242,59.091303842686,3.71746593172298,"Passeriformes"
"Acrocephalus_australis",0,0,0,1,0.938052223655668,0,0,0.916290732,3,42.9168753129695,20.3103275794534,10.1071183734019,55.5239252377941,21.9850777104072,1090.02598697087,78.1137994422158,3.61090143676334,"Passeriformes"
"Acrocephalus_baeticatus",0,0,0,1,0.512823626428664,0,1,1.255863746,3,77.9602869425989,18.974489259468,11.0065289727303,53.9580421549711,20.5664932971796,1114.05086609471,53.6933626893617,3.22704937829513,"Passeriformes"
"Acrocephalus_bistrigiceps",0,0,0,1,0.285178942233662,0,0,1.25846099,3,46.2415493804884,12.2104784557539,10.9443498838397,52.9373938907975,19.0952657592092,756.854996423206,56.9812872624635,3.82150383406019,"Passeriformes"
"Acrocephalus_brevipennis",0,0,0,1,0.73036474307288,0,0,0.916290732,1,7.9,23.1880395889282,3.22257785797119,62.711988067627,22.0678762435913,1054.81130981445,21.0271512985229,4.05571532249451,"Passeriformes"
"Acrocephalus_concinens",0,0,0,1,0.294115270736139,0,0,1.25846099,2,53.5581420765027,17.64037145513,10.2713341624359,55.5560529890217,18.3993536187261,953.103919349212,98.9598318041609,3.32734104267886,"Passeriformes"
"Acrocephalus_dumetorum",0,0,0,1,0.518793793415168,0,0,1.504077397,3,52.4534010494392,6.22462847625791,9.3322731116978,57.5908865674542,16.1800610783964,479.247312733178,47.7319917177388,3.05742099840715,"Passeriformes"
"Acrocephalus_gracilirostris",0,0,0,1,0.756121979721334,0,0,0.916290732,1,96.0165087244284,21.4724327463177,11.7309846953006,53.5307503446632,21.8990642846563,1227.5668328649,63.4137488595478,3.06735259744145,"Passeriformes"
"Acrocephalus_griseldis",0,0,0,1,1.14740245283754,0,0,1.25846099,3,35.9920159680639,27.8954092813823,13.8642567960088,38.1296831386056,24.6961427981744,2576.90615351329,12.1960622421996,4.12537224278479,"Passeriformes"
"Acrocephalus_melanopogon",0,0,0,1,0.470003629245736,0,1,1.386294361,3,51.4797323888233,14.5588080177435,10.2655832319924,55.0149494803172,19.3629840740488,866.749383943656,42.8781233910077,3.60226604221656,"Passeriformes"
"Acrocephalus_newtoni",0,0,0,1,0.76908599523392,0,0,1.098612289,1,34.921294271972,22.5660367944014,8.167218001899,63.4246614753913,19.0637444519924,1036.34478131266,163.400721964901,2.55340095652104,"Passeriformes"
"Acrocephalus_orinus",0,0,0,1,0.405465108108164,0,0,1.25846099,3,31.8333333333333,-1.91484206914902,10.305503209432,60.6330369313558,26.5545969009399,237.133499145508,65.819034576416,3.01767828067144,"Passeriformes"
"Acrocephalus_paludicola",0,0,0,1,0.398776119957368,0,0,1.609437912,3,49.5074626865672,10.2043354790009,8.80422070133152,59.4448982020516,15.6459131632278,547.194809339533,52.034151300269,3.79466693525884,"Passeriformes"
"Acrocephalus_palustris",0,0,0,1,0.615185639090233,0,0,1.386294361,3,50.6198107702568,9.5645155280376,8.81709085545984,58.8998019099832,16.253785731356,550.931311460446,56.8714038707607,3.43178227682209,"Passeriformes"
"Acrocephalus_rufescens",0,0,0,1,0.797507195884188,0,0,0.916290732,1,115.702786377709,21.4394582309467,9.60434609030299,58.2663681731012,19.9514401281335,1081.57739818404,111.045705608293,2.28146398215102,"Passeriformes"
"Acrocephalus_schoenobaenus",0,0,0,1,0.500775287912489,0,0,1.704748092,3,44.607548843084,7.86595003330942,9.36005995796162,58.1249421333358,16.9060872686037,556.803957551102,45.8992825159284,3.98842611301189,"Passeriformes"
"Acrocephalus_scirpaceus",0,0,0,1,0.512823626428664,0,1,1.386294361,3,77.9602869425989,18.974489259468,11.0065289727303,53.9580421549711,20.5664932971796,1114.05086609471,53.6933626893617,3.22704937829513,"Passeriformes"
"Acrocephalus_stentoreus",0,0,0,1,0.938052223655668,0,0,1.504077397,2,65.9896007287081,19.1771428127005,11.2990904101825,52.4473209649432,20.6001818838236,1213.2149376922,74.6651000494841,3.39798738902189,"Passeriformes"
"Acrocephalus_tangorum",0,0,0,1,0.285178942233662,0,0,1.25846099,3,53.3642131979695,7.82953387408087,11.3690343956052,52.124981392862,18.8031850619566,590.38252639125,44.3906032405731,3.8681524995519,"Passeriformes"
"Acropternis_orthonyx",1,1,0,0,2.25564164890693,0,0,0.720546155,1,95.3431952662722,13.5760475037366,7.41408185211159,68.6587021393183,16.6138324765764,504.660191868889,212.352833674504,1.93931242902956,"Passeriformes"
"Acryllium_vulturinum",0,0,0,1,3.89182029811063,1,0,2.63905733,1,69.4408637599934,26.218106437258,9.87815255465594,54.4923785153141,20.5378064207692,1571.42803875093,37.8747968990471,3.52218362973212,"Galliformes"
"Actenoides_bougainvillei",1,0,1,0,2.95654908389669,0.5,0,1.32591385,1,16.9821428571429,22.2869861125946,4.57853146961757,73.1426458358765,16.9222634519849,728.764318193709,329.42284829276,1.71148740819523,"Coraciiformes"
"Actenoides_concretus",1,0,1,0,2.20515600038873,1,0,0.693147181,1,148.847750865052,24.9264859879206,7.03904457418276,68.6355477159373,17.3245757659851,998.672204994313,282.053093501328,1.30124572529737,"Coraciiformes"
"Actenoides_lindsayi",1,0,1,0,2.39407027408161,0,0,1.32591385,1,46.9458186101296,24.9800414949199,5.04456239707057,68.1316601199452,17.8409943586244,1024.79574085321,247.900931368447,2.8892285392759,"Coraciiformes"
"Actenoides_monachus",1,0,1,0,2.49511077227823,0,0,1.32591385,1,46.3332846694016,24.8516478011811,5.30185875185079,68.9577328295948,18.451379183618,984.121149131028,226.280001062786,1.41648050052174,"Coraciiformes"
"Actenoides_princeps",1,0,1,0,2.48750967190113,0,0,1.386294361,1,46.8576038338658,20.5705151167921,6.76978662524361,70.270770689748,17.0875693814213,726.611626321713,333.087648680081,1.16210954458949,"Coraciiformes"
"Actinodura_egertoni",0,0,0,1,1.2257067706797,0,0,1.252762968,1,114.174107142857,18.577546353851,8.98614019602537,63.557710654395,17.235204240254,806.95255720956,289.539387757438,1.58941803199372,"Passeriformes"
"Actinodura_morrisoniana",1,1,0,0,0.98418695586299,0,0,1.108145249,1,76.3119266055046,15.2635688519259,6.72892651864148,66.4802798349923,15.6930435513138,598.799965674724,325.417296383359,1.91719097992696,"Passeriformes"
"Actinodura_nipalensis",0,0,0,1,1.3515593835344,0,0,0.693147181,1,77.5107794361526,12.5843914831073,10.0042085291734,62.1714062413964,19.8315042350225,594.529096283921,211.21201174532,1.52821962404409,"Passeriformes"
"Actinodura_ramsayi",0,0,0,1,1.26742509820097,0,0,0.693147181,2,125.067989180859,20.4712460631216,9.35431415522626,63.0659676538232,16.461513757477,902.447246898304,138.660101713209,2.3201384986524,"Passeriformes"
"Actitis_hypoleucos",0,0,0,1,2.52572864430826,1,0,1.386294361,3,43.6144653194588,6.79958896740268,10.1305188583575,56.3194462148609,18.4488654168495,579.019855462959,44.6384109215235,3.79407903424514,"Charadriiformes"
"Actitis_macularius",0,0,0,1,2.19722457733622,1,0,1.386294361,3,40.8681698828825,8.32337588644222,10.6309207334269,56.7935779634971,19.0447083812534,568.451130305246,68.4697074712463,4.19980918082719,"Charadriiformes"
"Actophilornis_africanus",0,0,0,1,2.15176220325946,0,0,1.386294361,2,89.1776922910678,24.2667009782916,11.3139007832423,52.8510743162795,21.2072754893293,1502.15803746964,75.9763779492007,2.89285152737315,"Charadriiformes"
"Actophilornis_albinucha",0,0,0,1,2.54160199346455,0,0,1.386294361,2,26.8684210526316,26.2738568657323,8.95706066332365,57.8780973835995,20.8296866667898,1437.89578728927,115.754047243219,2.9341803036238,"Charadriiformes"
"Adelomyia_melanogenys",0,0,0,1,-0.916290731874155,0,0,0.693147181,1,99.0624856420859,18.0273889604722,7.53706000893521,68.1643692856133,16.2811213979057,688.032357038642,206.633481611747,1.44450628515799,"Caprimulgiformes"
"Aechmophorus_clarkii",0,0,0,1,3.77276093809464,1,0,1.252762968,3,53.8192873303167,12.2831601739537,13.1595806670944,51.8336506321419,21.9989232655564,767.691898017987,47.2250088981913,3.75711089092817,"Podicipediformes"
"Aechmophorus_occidentalis",0,0,0,1,3.77276093809464,0,0,1.252762968,3,53.0791536050157,11.6872382269882,13.0221314477572,52.1394540055294,21.6880377113757,738.586686420341,47.3944710740973,3.76294074222336,"Podicipediformes"
"Aegithalos_caudatus",1,1,0.5,0,-0.127833371509885,0.5,1,2.302585093,1,49.1698227279288,11.7023275006993,9.94172684406098,56.5523025968867,17.7453786631173,694.646590862009,70.5956003515846,3.15469695690854,"Passeriformes"
"Aegithalos_concinnus",1,1,0,0,-0.127793472305869,0,0,1.504077397,1,103.96420939182,18.5218506608882,9.12233841711566,62.7586999424804,17.4939278696069,833.536742363955,204.011794758291,2.2228109044443,"Passeriformes"
"Aegithalos_iouschistos",1,1,0,0,-0.127793472305869,0,0,1.504077397,1,72.7688333916832,9.09994084200965,9.31373864854651,65.1067342653563,18.6723386635092,431.396232906156,202.98936931141,2.2263285057124,"Passeriformes"
"Aegithalos_leucogenys",1,1,0,0,-0.127793472305869,0,0,1.871802177,1,44.8856,14.4814113129422,13.1346830474854,46.307213659668,25.2882153274536,1033.66700419922,60.9834272621155,3.26604478783607,"Passeriformes"
"Aegithalos_niveogularis",1,1,0,0,-0.127793472305869,0,0,1.386294361,1,59.385518590998,8.92651698825454,11.6666414499749,55.4104194118552,23.1217113427687,568.599206913241,141.035529926098,2.11028871109341,"Passeriformes"
"Aegithina_lafresnayei",0,0,0,1,0.506798978701057,0,0,1.098612289,1,122.345532630007,24.4349128173609,8.15077999603981,64.3276784848949,17.1175007912283,1109.64181837948,188.906299374171,2.18334873216113,"Passeriformes"
"Aegithina_nigrolutea",0,0,0,1,0.506798978701057,0,0,0.916290732,1,72.6346749226006,29.5938820381283,12.9161773421816,44.8720198474801,23.4238269794098,2346.94016589469,36.9761122594308,3.11402242656094,"Passeriformes"
"Aegithina_tiphia",0,0,0,1,0.506817602368452,0,0,1.098612289,1,121.141460674157,24.5494058491943,8.22748539538866,63.9801676828406,17.6583277525259,1135.61714512857,214.779809978115,1.91126995353133,"Passeriformes"
"Aegithina_viridissima",0,0,0,1,0.506798978701057,0,0,0.693147181,1,147.345959084464,25.749991478552,6.81665007228283,68.3818824614304,17.4518030487093,1051.10805439925,270.08995363368,1.36752579006404,"Passeriformes"
"Aegolius_acadicus",1,0,1,0,2.32238772029023,0,0,1.791759469,3,53.7202518363064,7.61012284520785,12.8546750075169,51.0671232593773,23.5657944442093,601.35105174526,56.1059346041925,3.11410989204709,"Strigiformes"
"Aegolius_funereus",1,0,1,0,2.52572864430826,0,0,1.504077397,2,43.6821612572699,2.55692002998285,9.79340499915888,57.6919398822878,16.8463882168182,386.348979665279,53.7639170200776,2.74364086041021,"Strigiformes"
"Aegolius_harrisii",1,0,1,0,2.65059758751917,0,0,1.098612289,1,127.478476821192,18.3942429443069,8.81325751207522,64.2856474191148,18.3601270728553,779.370404477151,165.136134303958,2.59714165253454,"Strigiformes"
"Aegolius_ridgwayi",1,0,1,0,2.40336724150558,0,0,1.704748092,2,79.0905923344948,15.7006763930105,9.10845763508866,64.9742433767286,18.5686114939248,636.129123275704,204.219273849647,1.99142117346621,"Strigiformes"
"Aegotheles_albertisi",1,0,1,0,1.35646985474713,0,0,1.252762968,1,38.5278858625162,16.7661966356013,7.21298739387522,69.936411910793,15.9983634750821,585.348305906303,293.342768311655,1.32738813792685,"Caprimulgiformes"
"Aegotheles_bennettii",1,0,1,0,1.5723998738806,0,0,1.252762968,1,47.0788968166849,24.4822672248279,5.76128739020434,69.2091723571886,17.3384964303835,955.442654187802,253.607752648195,1.1167704804047,"Caprimulgiformes"
"Aegotheles_cristatus",1,0,1,0,1.51132252555294,1,0,1.252762968,1,39.5003652656699,22.5506971723435,12.0823526492175,49.3552283929535,23.1032132681152,1461.07659775521,47.8239883321971,3.8140067624226,"Caprimulgiformes"
"Aegotheles_insignis",1,0,1,0,2.03716353430171,0,0,1.252762968,1,32.8514335360556,16.4239661699787,6.93702198172734,70.5458323878894,15.5950465305902,559.142482277003,390.535010250831,1.2346634132048,"Caprimulgiformes"
"Aegypius_monachus",0,0,0,1,5.49306144334055,0,0,0,1,41.5142810488645,9.31397085108475,12.6849629418019,48.2356473883305,22.264896816901,783.489090693888,38.0771817538337,3.93962010246685,"Accipitriformes"
"Aenigmatolimnas_marginalis",0,0,0,1,1.98787434815435,1,1,1.504077397,2,103.54312201517,23.2555839800413,10.8825482436251,53.8514915899967,21.0146945447374,1361.72617887984,73.9263852636782,2.92150353327127,"Gruiformes"
"Aeronautes_andecolus",1,0,1,0,0.618018544783199,0,0,0.854788532,1,44.7757050854986,15.8558915008506,12.6064922675646,49.8416592214416,24.0608573409946,979.123753279335,40.8984698733303,3.80572741422922,"Caprimulgiformes"
"Aeronautes_montivagus",1,0,1,0,0.756239351236784,0,0,0.854788532,1,135.498738109105,21.1205476141744,7.5557664454828,68.3554893216678,17.0548825000148,814.603024902818,218.662373454102,1.17571301800814,"Caprimulgiformes"
"Aeronautes_saxatalis",1,0,1,1,0.741937344729377,0,0,1.504077397,1,61.0285650134717,15.6916892202168,13.1971449696153,49.247866230089,23.9523209401108,1031.74620250675,43.5881706989388,3.03822895476632,"Caprimulgiformes"
"Aethopyga_boltoni",1,1,0,0,0.0212054634494987,0,0,0.643978157,1,55.9375,18.7842326164246,6.50625425577164,69.1328802108765,17.0435944795609,672.452579498291,244.673825263977,2.20752484351397,"Passeriformes"
"Aethopyga_christinae",1,1,0,0,-0.231028810920519,0,0,1.098612289,1,103.774134493797,21.7140505820837,6.94438595808402,65.6986464570056,15.1574081064475,920.46173525225,192.251560660684,2.52714472894098,"Passeriformes"
"Aethopyga_eximia",1,1,0,0,-0.120446097459869,0,0,0.643978157,1,105.107142857143,18.7678726230349,7.27809715270996,68.736430985587,16.7363544021334,677.36081804548,306.609134401594,1.41159185128553,"Passeriformes"
"Aethopyga_gouldiae",1,1,0,0,-0.107936608715891,0,0,0.916290732,2,104.234117388437,17.7021971364228,8.99631734165838,62.6780193259255,16.428223763856,806.334364253103,172.305659210899,2.34726717584302,"Passeriformes"
"Aethopyga_ignicauda",1,1,0,0,0.127536114933526,0,0,0.916290732,1,92.8639502762431,13.7896631407559,10.0097809412532,61.8135710579256,19.2532129887059,660.911090676956,189.635410111253,2.16599277845321,"Passeriformes"
"Aethopyga_mystacalis",1,1,0,0,-0.158474021180567,0,0,0.643978157,1,131.326929954795,24.3895079048951,6.88037795426966,68.4802469439579,17.6807896523929,974.152290180059,262.75557542444,1.55061199350354,"Passeriformes"
"Aethopyga_nipalensis",1,1,0,0,-0.0943106794712413,0,0,0.916290732,1,113.443307267709,19.2178158973307,9.37498927845687,62.6787790352857,17.390519814636,875.670665474254,202.905929963744,1.98303149908904,"Passeriformes"
"Aethopyga_pulcherrima",1,1,0,0,-0.114559279297289,0,0,1.098612289,1,54.4057071960298,24.9274113716618,5.37984043137903,68.0620665751379,18.0167219047215,1025.4691430558,246.471189886997,2.30765905037116,"Passeriformes"
"Aethopyga_saturata",1,1,0,0,-0.246460797654506,0,0,0.693147181,1,123.763769545006,21.4622537268939,8.82308526518715,63.3787876203843,16.679481449052,957.018609310913,186.564576068786,2.21459296774127,"Passeriformes"
"Aethopyga_siparaja",1,1,0,0,-0.105360515657826,0,0,0.693147181,1,81.2077118782283,25.2570769900031,7.51478409992046,63.2492619544038,18.394764348922,1199.44530518932,192.369845072103,2.74866980465465,"Passeriformes"
"Afropavo_congensis",0,0,0,1,4.24849524204936,1,0,0.916290732,1,121.08126341613,24.1014272902722,7.89279659450219,68.9521416673189,17.9626598504379,933.710233883125,158.950514421694,0.858967835955808,"Galliformes"
"Agamia_agami",0,0,0,1,3.55534806148941,0,0,1.098612289,1,154.954152190204,23.7944111793176,8.02513657974705,65.5683582461053,17.4925944202724,1030.80097640741,193.324867141207,1.40998060609154,"Pelecaniformes"
"Agapornis_canus",1,0,1,0,0.974559639998131,0,0,1.504077397,1,31.9153074027604,23.7538432159567,8.57973500506642,61.4556688047861,19.9251364100084,1157.39817329512,137.720608309192,2.71010418226907,"Psittaciformes"
