"","pred","tmean","dtr","hurs","rsds","vpd","precp","wind"
"Centropus_bernsteini",27.8846153846154,26.352640738854,5.86263033059927,65.8669841472919,16.9959232990558,1169.11935424805,219.459338848407,2.42405240123089
"Centropus_celebensis",46.0137931034483,24.592345324878,5.3714061325994,69.0994760579076,18.4030309833329,965.66240113357,231.045120791731,1.38985375592421
"Centropus_chalybeus",25.1304347826087,26.3208713531494,3.09427078910496,69.16610784116,18.6600366675335,1058.47869607677,250.261911806853,1.22989558136981
"Centropus_chlororhynchos",71.4152542372881,25.431548280231,5.95484562243445,67.7181573641502,18.5509609125428,1056.76776278221,228.60148297326,2.08679070816202
"Centropus_cupreicaudus",94.9960924780202,22.6167092480127,10.9293984279924,55.5351382062708,20.4496572892622,1232.63975917924,91.6079290508642,2.42684733584276
"Centropus_goliath",26.0373134328358,25.6719303415782,3.35080549610195,68.8255390907402,19.7745405880373,1032.46936399545,235.48662885979,1.29590890612175
"Centropus_grillii",98.8549722540298,24.453990583219,10.3350069840595,55.9363563826228,20.035306332994,1408.04460174552,97.3789280169254,2.4815347477732
"Centropus_leucogaster",132.741637150728,26.047645787656,7.26127063003594,65.9578610397333,16.6545815287683,1158.55744336581,161.714496333315,2.1052059197006
"Centropus_melanops",57.4548693586698,25.7541177708859,5.07042403685509,68.1449735963146,18.3558585060464,1066.34161065253,250.313255563768,2.00076731154585
"Centropus_menbeki",46.2898134863702,25.5233101068302,6.04226994582878,68.7835848156999,16.6866043546107,1023.4104191412,276.106416447775,1.30945191507253
"Centropus_milo",17.020618556701,25.0010285524978,3.36657109211401,70.3649146483117,17.7452998603742,951.027424291237,307.035607878695,1.93843758352024
"Centropus_monachus",126.754823342596,23.73038492676,8.94701878701756,62.2394991283712,18.2771276313854,1135.60536935768,133.543395694166,1.6808245148248
"Centropus_nigrorufus",98.656779661017,26.2368334754039,5.24119818412651,66.4012741153523,18.6855250657615,1150.90720251051,204.502197265625,2.16973522558051
"Centropus_phasianinus",49.4890594670902,25.2524615820909,8.96812235162606,58.6043913494411,19.973397581502,1346.85545992376,130.544958110585,2.53668013855076
"Centropus_rectunguis",148.643101928914,25.782758158474,6.86778369071749,68.4302209360901,17.4263206888317,1051.24126986903,266.976348638651,1.36248230737173
"Centropus_senegalensis",111.012112442322,25.3033087229107,10.3583726367371,55.685805809273,20.0187529646355,1488.46765568462,99.5264930407388,2.28808084468317
"Centropus_sinensis",101.410525020172,25.7948166032769,9.28538829876869,59.3025781877684,18.6233880691146,1423.07127185486,160.48494184301,2.43383346290455
"Centropus_spilopterus",14.1111111111111,26.1720411512587,1.46211687723796,67.2320115831163,19.4243094126383,1116.74336073134,242.084425184462,2.75767556826274
"Centropus_steerii",39.2857142857143,26.011531829834,4.62519018990653,67.8703460693359,18.4455144064767,1092.90362548828,230.803937639509,2.45822218486241
"Centropus_superciliosus",101.728743521502,22.8427269999295,10.6281011809086,55.6055714051118,20.5093059548311,1275.98514356932,77.6984889587696,2.61761105805844
"Centropus_toulou",34.9363476733977,22.5935594342695,8.16738042965387,63.4108045794024,19.066829395043,1038.06610745103,163.261476819823,2.55853907388485
"Centropus_unirufus",48.3235294117647,24.4329614919775,5.08190323324764,68.168457883947,17.7371693484923,995.261136672076,262.619629197962,2.78480415291646
"Centropus_violaceus",29.2676470588235,24.6953833411722,3.96952497257906,70.8771497614243,16.501815366745,916.431897331687,293.583187193029,1.53263832804035
"Centropus_viridis",40.7833333333333,26.1262367425142,5.71813594853437,65.794316178781,18.2483015237031,1170.45449896918,199.026709860343,2.72871018890981
"Cephalopterus_ornatus",166.055826869673,24.8641779498557,7.3371396484154,68.2437394489265,16.8188775395292,1003.92760114954,210.518367168445,1.01621472115882
"Cephalopterus_penduliger",103.234234234234,23.4474159146214,5.15643505577569,71.0440854081162,12.4541513984268,847.469661609547,390.82215350383,1.08929985439455
"Ceratogymna_atrata",133.115400120943,24.3435330326532,7.78118039686529,67.7645343864332,17.2584046533189,986.413679473945,157.028491151114,1.21100902805175
"Ceratogymna_elata",141.300381133873,25.3549090935651,7.44205910526837,66.4782013795443,16.4897867355419,1095.03371257518,177.19547669373,1.92914342562206
"Ceratopipra_chloromeros",148.902082160945,23.5359481834064,7.39723483403882,67.6259134332317,16.5038408911087,945.695374084713,180.131665257168,1.04347201146198
"Ceratopipra_cornuta",157.337209302326,21.7461733936867,7.79340637561887,68.2200706266486,17.254069946137,837.213547259866,267.704837374513,1.20208013146819
"Ceratopipra_erythrocephala",163.119440786141,25.0108445488975,6.96990265200712,68.7687247164911,16.696344346111,997.335117655822,228.496717242063,1.05841858796877
"Ceratopipra_mentalis",106.104633401222,24.6698571154639,6.6866029768029,67.1732151755976,16.1883424726863,1037.97441939375,264.463005784573,1.61126930280276
"Ceratopipra_rubrocapilla",173.056172839506,25.6056976175689,7.52821871796291,67.028365899379,17.236703342827,1088.05202873634,186.65434143493,1.17258121642022
"Cercibis_oxycerca",87.7275449101796,26.9115245956147,7.50018610069138,62.5281333180959,17.7694142003973,1348.1936778908,173.041719773572,2.81439121237058
"Cercococcyx_mechowi",148.219519610824,23.2103199693489,8.42617582948638,66.1097653256466,17.6924304649003,970.965620319834,152.952565553015,1.20530551466292
"Cercococcyx_montanus",124.861226920786,21.4592349919767,9.37135736029229,60.8071134304844,19.3652012156475,1023.6829618053,107.649826114557,2.0567549334139
"Cercococcyx_olivinus",138.049812143983,24.3208788039684,7.81539258094661,67.6026222188319,17.3247960871053,990.047249329479,156.141448845388,1.2390377793243
"Cercomacra_brasiliana",156.2,21.2150711844949,8.23966211711659,63.9115912493537,17.0458845559288,916.705500165154,105.126336793339,2.64549505780725
"Cercomacra_cinerascens",169.68990086741,25.2388361345781,7.27003649104057,68.0433086372023,16.9040622726446,1032.29951216698,206.012311080886,1.07550832115265
"Cercomacra_ferdinandi",141.608294930876,27.0832140874203,8.56261452881422,58.4753516588343,18.5099099506431,1503.77276976977,145.024970762191,1.98433580046975
"Cercomacra_manu",166.47027279086,24.8891834580112,7.60706820035487,66.8683190117852,17.1216513850967,1046.56974936566,164.770925579218,1.15424809473382
"Cercomacra_melanaria",149.774503311258,25.1188737502951,8.27745594757282,61.6684400747943,17.6076273763417,1228.0951728265,136.265297873289,2.25191768068352
"Cercomacra_nigricans",108.78631138976,25.0671780450715,6.51790209897758,66.6614502784227,16.6635770543616,1075.61314098713,226.478504758893,1.74726506857476
"Cercomacroides_fuscicauda",171.191208791209,25.0743390150956,6.99195312362808,69.0390876853859,16.5665307013543,984.006196062239,195.927411210311,1.01998798930562
"Cercomacroides_laeta",165.080093539901,25.8735708561741,7.13338903835802,66.7163136461889,17.1684479890459,1119.01161728641,186.268709150959,1.4559754636057
"Cercomacroides_nigrescens",167.765621872623,25.2979181106504,7.60965864525026,66.8076180566909,17.2378860634888,1077.60667988042,186.670190594241,1.18149695289865
"Cercomacroides_parkeri",110.934375,19.1613996893167,7.74493664205074,68.5603507995606,16.7520150721073,711.696704864502,258.965897154808,1.12736437786371
"Cercomacroides_serva",166.531432523824,24.8574038761196,6.90637468998519,69.4822080282662,16.4910539306203,959.536731906425,209.191478579146,0.881536065256398
"Cercomacroides_tyrannina",149.932720317271,24.9990280980632,6.97248508970957,67.8950461554083,16.7502511539285,1027.37241804988,225.867291688375,1.27679481240529
"Cercotrichas_hartlaubi",134.253602305476,21.3956506916798,9.11467418380115,61.0142050782758,19.1875134908206,1005.75398623143,121.884914346367,1.85487239188547
"Cercotrichas_leucophrys",106.020573789759,22.9701295588189,10.4184287590203,57.1114557514497,20.1069213909402,1223.05413970322,84.5180544671515,2.43152286495774
"Cercotrichas_paena",93.8385520478364,22.3825964003309,13.8847893081064,46.6567005492756,23.3592662119616,1467.08993641136,31.9592078891834,3.31076072282993
"Cereopsis_novaehollandiae",31.3247978436658,16.0587125256376,10.4863317348244,54.1815611980675,21.9432419630395,871.661942893797,39.5113167153536,4.23019294838378
"Certhia_brachydactyla",41.7397018922443,12.6318181726957,9.58070606222415,58.2065777925983,18.5675230493018,657.29517534059,65.5144070183703,3.27012478104731
"Certhia_familiaris",48.9405390136487,5.66969415353411,9.73640943567685,57.5600369233033,16.8859809117133,452.906421049962,61.0905202898025,2.87183335037103
"Certhia_hodgsoni",72.2461773700306,9.37202462252096,10.0451319698894,62.0330390346889,19.5021942147421,491.507564612339,174.502687045923,2.43008876386403
"Certhia_manipurensis",119.157608695652,19.1792949766353,9.59250178544418,62.8149952992149,17.4731362194255,833.880325372668,207.231339102206,2.05092383769975
"Certhia_tianquanensis",74.3731343283582,7.51312924854791,8.32564329033467,66.8582000732422,16.340455781168,365.640580817835,148.72092790746,2.25490414918359
"Certhiasomus_stictolaemus",175.058005632999,25.5129659312639,6.95798138114551,69.6908917553374,16.542511659058,993.684872935811,220.355733338131,0.89718828526018
"Certhiaxis_cinnamomeus",137.037937406167,24.3593296456953,8.43424443118901,61.5574327990847,18.4866064368988,1186.77990320407,141.658808180122,2.40750137364467
"Certhiaxis_mustelinus",125.194063926941,26.6827929379189,5.43839051843234,68.2182638002857,16.8235732148227,1119.11287908685,198.681078627774,1.85310182873517
"Certhidea_fusca",1.25,22.8206577301025,0.738553524017334,70.9524192810059,21.3110308647156,812.954788208008,71.7571296691895,2.91513222455978
"Certhidea_olivacea",2.42105263157895,22.5990897730777,2.45803300957931,69.4483192845395,21.8364935423199,843.4951171875,133.307421232525,2.43068924075679
"Certhilauda_chuana",99.9713467048711,22.3531208147634,13.5272473851726,48.9236668802606,23.1919817282341,1398.74507189207,43.1791047394105,3.33666844081059
"Certhilauda_curvirostris",60.0290102389079,17.2998706374966,10.4797857645835,57.6352572913056,25.1207768534638,849.545090711158,23.5774600294263,4.35885005395974
"Certhilauda_semitorquata",80.1072540100551,17.506139682873,13.2312799966989,53.5878796512384,23.0788960560732,945.987793582462,70.9625068355868,3.70061724332066
"Certhilauda_subcoronata",70.10588890953,21.3023845680403,15.184331037864,45.3571648956475,26.1227471799672,1413.88124625603,13.5294939476762,3.64002519862572
"Certhionyx_variegatus",34.666100033998,23.6971627908418,13.1302353401765,44.2879755154296,24.178414537361,1722.20873372231,25.9470576230968,4.31362885655736
"Ceryle_rudis",101.958241617336,24.3255203584366,10.0101686107257,57.5524068382228,19.3202570517911,1359.1643082988,117.260577005122,2.39004902557417
"Cettia_castaneocoronata",100.585090072825,16.0356878272664,9.73393784075598,61.7458394581717,17.6753565509368,749.655783448927,157.622633610707,2.50208591608971
"Cettia_major",65.5716249236408,8.95891627045111,10.7549179026319,60.0003385304968,19.9278693253046,506.896902549245,132.833099905572,3.05171533358592
"Ceuthmochares_aereus",130.310927180002,24.1807156633421,8.22571288746336,65.6425063064644,17.8645671458526,1042.41555021301,145.593356313844,1.37601257300419
"Ceuthmochares_australis",102.112446828186,23.3058268533124,9.13769523401192,60.3515648796882,19.3652525743584,1149.14439675705,88.811334278748,2.37211591228002
"Ceyx_argentatus",59.7130325814536,25.6888485743587,5.41396166387955,67.6393621105299,18.4403757200504,1081.42913757171,232.615517045023,1.914075537433
"Ceyx_azureus",45.1230063694268,22.4398013055886,8.81605959988248,59.9825210808432,19.8165870261709,1116.81982864127,153.706561213208,2.49567077625633
"Ceyx_cajeli",15.0253164556962,23.1970299346538,5.82754376568372,70.2280029103726,18.434647258324,856.017966741248,260.536464256576,1.67246765200096
"Ceyx_collectoris",11.5,25.8947955478321,2.81243926828558,69.1383020227606,17.3896686163816,1037.58828596635,336.467488375577,1.86136892167005
"Ceyx_cyanopectus",44.6068111455108,25.7075397129275,5.02301277735408,66.8335317251483,17.9345283419724,1109.55013581425,235.288726058661,2.89873037667958
"Ceyx_dispar",13.9444444444444,26.2936032613118,2.53278011745877,69.1617452833388,18.6715077294244,1056.32751803928,344.121488783095,1.56467787424723
"Ceyx_fallax",47.4847693646649,24.4448910390324,5.55206499523033,69.1743921225127,18.3312310276081,955.167814701303,236.392834655921,1.37534804360777
"Ceyx_flumenicola",45.6849315068493,26.5845457712809,4.40681142240899,67.9939647657142,18.3518507709242,1119.00182297241,269.772730579115,2.34430140229665
"Ceyx_gentianus",13.5357142857143,25.0629027230399,3.2035653250558,71.5285453796387,18.5226476533072,912.622334071568,313.825343540737,2.28422437821116
"Ceyx_lepidus",24.0833333333333,24.7526185081119,4.12182220731463,70.2225660596575,18.6100201697577,938.652080136254,270.863118743897,1.40654160139107
"Ceyx_margarethae",55.9122807017544,25.5634615044845,5.20022805996573,67.8500518464206,18.4663668980143,1067.92718714069,223.783802709152,2.12061163161466
"Ceyx_meeki",17.0426829268293,25.0505265142859,3.53122027327375,70.5624827873416,17.6734512957131,946.6937270746,322.364590063328,1.53815753866987
"Ceyx_melanurus",46.2877406281662,25.9185670526074,5.07101112489401,66.893530176041,17.8997942355387,1118.84204862183,244.589645362553,2.73189115632993
"Ceyx_mindanensis",59.6768802228412,25.9410952538833,5.42863808900201,67.3960274242093,18.4998514047904,1103.83511633063,229.097315413706,1.89766728413138
"Ceyx_mulcatus",19.6712328767123,25.0675796352021,2.52998542785645,69.8977200233773,18.1741147759843,973.742551202643,309.058643079784,1.67854224982327
"Ceyx_nigrirostris",39.1814516129032,26.2278577743038,4.47766509363728,67.9819441149312,18.4537972865566,1101.31622905116,195.366140765529,3.16437369873447
"Ceyx_nigromaxilla",18.7888888888889,24.8883753670586,3.51649873521593,71.0532761467828,17.9734418021308,921.26119656033,298.597772386339,2.00961163838704
"Ceyx_pusillus",46.2512509876218,25.5042015738257,6.31703042004464,66.5832278698973,17.6287750665345,1095.29963706988,235.679835834659,1.74687293461508
"Ceyx_sacerdotis",29.4447592067989,24.1670817842565,4.26247555135668,71.3549677386838,16.1088050620752,875.641273217566,296.643574744379,1.55541936939229
"Ceyx_sangirensis",14.75,25.9380970001221,1.52059650421143,69.6400775909424,19.5204901695251,1024.98138427734,298.25016784668,2.25498640537262
"Ceyx_solitarius",45.2848002496879,25.20771984423,6.0219973742441,68.9302592176325,16.6840588233891,1003.25772952914,280.481993443064,1.31926936862732
"Ceyx_wallacii",17.9565217391304,25.3163459611976,2.97604448898979,69.5521432627802,18.7726904412974,993.119404668393,202.993976758874,1.47661591224048
"Ceyx_websteri",27.812030075188,25.7792185589783,3.28495288074465,68.4914223807199,17.2918378715228,1050.75679050532,278.08603283875,1.58403182298617
"Chaetocercus_astreans",107.666666666667,19.9743110565912,6.36499191465832,67.2606106712705,16.9978881109328,784.690054757254,266.11539495559,1.23893463327771
"Chaetocercus_berlepschi",84,24.0215997695923,5.23501062393188,67.7695026397705,16.0532689094543,964.302032470703,80.4412212371826,1.74936607480049
"Chaetocercus_bombus",89.7116465863454,19.5494519681816,6.60917029553149,69.1539110084135,15.3135133911807,728.226853801926,208.076659515871,1.32134317480417
"Chaetocercus_heliodor",108.616332819723,16.0249321104382,7.74328322329764,67.6739440353699,16.9908108057337,606.091758081468,243.97998647587,1.46977238827751
"Chaetocercus_jourdanii",99.5132275132275,17.672803742545,7.49408051071974,66.6719674206285,17.1391483791291,697.393770894046,177.787203188296,2.31377259606407
"Chaetocercus_mulsant",83.0959792477302,14.8212998371025,7.84661010143513,67.7191213021483,17.244020382254,571.944560623664,183.514210185188,1.69238146731748
"Chaetops_aurantius",66.2183734939759,14.09704341515,13.3011278517275,53.2416010132755,23.7815249454544,766.26180933757,79.2697891844324,4.24792611168092
"Chaetops_frenatus",72.5254237288136,17.6868081092834,12.9284861289849,54.3725969670183,23.836887990014,942.939125190347,30.4949412749986,3.62448975797427
"Chaetorhynchus_papuensis",45.3571793561574,23.1495530913543,6.56456654596889,70.4858009365668,16.4093467661722,845.625897500609,334.280447552992,1.06973016007737
"Chaetura_brachyura",163.540179559321,25.1646419187398,7.23817014922586,67.7037189077729,16.9688200920474,1040.50928087662,202.671988828821,1.22262266614889
"Chaetura_cinereiventris",161.607185411071,24.4075647304109,7.29163990303482,68.0590736263126,16.907312740746,985.03862792912,208.263875838081,1.23428939837539
"Chaetura_egregia",163.029692782596,24.7990373714906,7.76966603272245,66.3499483551223,17.2107284313333,1056.65855503489,172.458585448954,1.24710149292024
"Chaetura_fumosa",117.739726027397,24.3540839887645,5.38972653428169,68.865497850392,16.7148188107634,957.710192536655,405.086360983653,1.44020209981971
"Chaetura_martinica",4.90909090909091,25.2018762068315,2.2515548359264,66.5070547624068,21.0359990091035,1080.97552490234,179.709795402758,3.58938652096373
"Chaetura_spinicaudus",165.714106952265,25.4188013567115,6.95242717143149,68.0186813006029,16.8420691489296,1048.4057942277,215.885772775276,1.21606431389832
"Chalcites_crassirostris",15.5555555555556,26.209117465549,2.26511489020454,65.9471674601237,19.7332695855035,1158.84468044705,138.38038075765,2.34633176591661
"Chalcites_megarhynchus",43.2980041293875,24.9574233105654,6.01124646461839,69.4450984673917,17.4455164707864,974.112310862426,263.572127046211,1.19319290127823
"Chalcites_meyerii",44.2750179985601,21.4330563768369,6.5724172818738,70.8505314194615,16.0865008887668,754.478775936206,348.712820757543,1.13865901661743
"Chalcites_ruficollis",30.6421052631579,15.6211051157901,7.04082271274767,70.6942484805459,15.4748456613641,525.772218917044,384.496656975997,1.27835152964843
"Chalcomitra_adelberti",134.469092331768,26.0375128162983,7.94397922549698,64.2752695944263,16.9490905866439,1220.39177490139,143.203587699695,2.13915927021778
"Chalcomitra_amethystina",115.068961419631,22.1742282539127,10.6600343499217,56.590457291608,20.2485124225672,1177.59031461836,86.2284869797906,2.35732374557326
"Chalcomitra_balfouri",9.58823529411765,25.7589405284208,5.9769634920008,61.0642206528608,21.5682661393109,1293.11954273897,15.8133931440466,5.35933493165409
"Chalcomitra_fuliginosa",124.797056545314,24.7307613256087,6.87554545184608,66.9878434477436,16.2675193403231,1031.44351042637,161.35295275844,1.75016930775528
"Chalcomitra_hunteri",69.7404888257717,26.0654696793075,10.0579494010423,53.9155343113677,20.7003589662631,1580.78528244893,35.4555915538412,3.58186458029263
"Chalcomitra_rubescens",123.670451791587,23.8244887457477,8.66058997880098,65.0715997817093,18.1311334295671,1038.26276228319,145.958500451763,1.29040330377895
"Chalcomitra_senegalensis",105.951818347241,24.0113728846724,11.0075751494052,53.7003322912591,20.6076141968414,1434.35636434798,80.5399326710616,2.54289340391635
"Chalcoparia_singalensis",119.849620893008,25.547698388688,7.68921936066855,64.9878168937997,17.4530576554887,1156.49690662731,224.333021793247,1.93849995167736
"Chalcophaps_indica",111.861651081304,24.239496751772,7.64424912702381,65.0038176523428,17.3666425336061,1079.71906287209,218.425794395368,1.96515435091801
"Chalcophaps_longirostris",48.4620240276929,23.0751787621435,7.73238123227855,61.7057432626372,19.7988962017332,1097.43844033414,139.482638340233,2.43753767894694
"Chalcophaps_stephani",43.6911353822708,25.1621548255628,5.69863444244253,69.141890863734,16.9768079564388,994.02998874113,274.592931695599,1.35627647666632
"Chalcopsitta_atra",37.4803664921466,24.1537374226835,5.86446816883786,70.1445133948201,17.5918648629913,910.132777908085,316.44012559022,1.1795173538605
"Chalcopsitta_cardinalis",16.5301587301587,25.3029479496063,3.31834871806796,70.4120553395105,17.8605121491447,963.723268151662,312.589427839007,1.80138128901285
"Chalcopsitta_duivenbodei",47.6456140350877,26.3976677342465,6.19313225327877,69.2281776963619,17.4756778181645,1058.21749149791,222.786910154108,1.14390438334984
"Chalcopsitta_scintillata",46.9916201117318,25.7510200778865,5.9333171831163,67.8403192898415,16.003084188733,1067.30391390497,287.545841488758,1.52908134516641
"Chalcostigma_herrani",75.2718894009217,10.0896606643079,7.4854250767264,68.339993797689,16.8413490545914,396.914051284438,172.777504406766,2.9899128973484
"Chalcostigma_heteropogon",87.9212598425197,11.3394011587609,8.51848868873176,65.8692756712906,16.6011976031807,464.5984573965,156.746942294864,2.45427392458353
"Chalcostigma_olivaceum",41.7754010695187,5.15634032133004,10.2159785884374,63.4175582042565,20.760517280157,325.652871306992,122.276068906733,2.52942139813394
"Chalcostigma_ruficeps",74.966796875,14.2467798395082,7.85629232227802,68.5662157386541,17.2733785845339,528.198384225368,163.188518166542,1.42240753292572
"Chalcostigma_stanleyi",73.144128113879,12.0738619253623,7.91839328694598,68.0031623942148,17.0798173816179,474.146207096738,172.104511230442,1.81516747542548
"Chalybura_buffonii",110.976485541786,24.5645581119054,6.81889671729336,66.7533719026743,16.956088208834,1050.4492686332,233.509747172751,1.81320780592378
"Chalybura_urochrysia",110.750922509225,24.5989084214449,5.50535655520206,70.5811827261949,14.8069412218542,917.408627330597,366.401115588743,1.37484313402815
"Chamaea_fasciata",57.9397260273973,16.1652188575431,12.563378339271,51.6028645868171,26.0434433401447,937.291957907481,20.9538446334943,3.11307122870667
"Chamaepetes_goudotii",105.174934725849,17.822380302469,7.12149558698125,69.1797733124284,16.1276643938143,654.258767708163,243.465944484382,1.25811899612269
"Chamaepetes_unicolor",104.476923076923,18.1727900211628,6.41329884162316,71.0784717266376,15.8154941998995,609.176456157978,363.204072570801,1.86868614279307
"Chamaetylas_choloensis",92.6666666666667,19.7128814061483,8.98852613237169,62.2337593502469,19.0491993162367,879.832319471571,126.647895389133,2.91530281967587
"Chamaetylas_fuelleborni",121.717721518987,20.8377173484126,9.16997164352031,61.8056341726569,19.5886092246333,969.153544867793,100.78075363304,2.22435536912725
"Chamaetylas_poliocephala",144.118693257925,24.1208631544174,7.85474830930619,66.6385415487833,16.8694413258643,1012.84864876394,164.201229668458,1.42649405612745
"Chamaetylas_poliophrys",145.174107142857,17.5179135629109,8.67537545306342,62.5193147659302,18.3669912389347,761.06975705283,202.043482337679,1.87416355950492
"Chamaeza_campanisona",146.902220166512,21.428662806413,8.3162576896851,64.4478175418229,17.8258853697093,925.934225520329,190.199628099482,2.07039413503703
"Chamaeza_meruloides",177.745123537061,19.833811453632,8.36493720065788,64.7156724818196,17.1562623431996,824.966241050294,145.538910140297,2.5859389040033
"Chamaeza_mollissima",92.6727272727273,14.1099160223296,7.28745129228842,70.2846585052182,15.9440070316045,488.79067438299,223.630997613464,1.29315341662879
"Chamaeza_nobilis",158.758700696056,23.8018124817142,7.47358767560353,67.1786374005807,16.7896199823809,969.854449207987,204.284214957961,1.02496123749529
"Chamaeza_ruficauda",153.841610036592,18.8475635900463,8.77871282251481,63.955776659282,17.9569646712691,797.048977809493,164.40330634987,2.73330023166589
"Chamaeza_turdina",111.775862068966,17.6350720668661,7.23838705029981,68.6417116954409,17.1688816382967,651.973649386702,223.434340312563,1.58626797281463
"Charadrius_alticola",34.5950413223141,8.49184739638951,10.4533778990596,54.4681749107424,23.7879487187409,508.520454722003,86.8015737159193,3.67299512447404
"Charadrius_aquilonius",1.64864864864865,15.1459576374776,3.98647718171816,61.8631530967919,20.0177698393126,659.907183672931,106.234942461993,4.72352300463496
"Charadrius_bifrontatus",25.7583333333333,24.9365566412608,7.94407550493876,60.088122622172,20.5008985360463,1268.81896362305,124.653134950002,3.0524582584699
"Charadrius_javanicus",82.6952789699571,26.7705745697021,5.12727112831476,65.0747262684572,19.4964297871733,1230.69908777327,188.662158098344,2.18427238034588
"Charadrius_marginatus",101.366284910589,24.629722018833,9.98584063627501,55.4673893740552,20.201354590338,1449.4992424258,84.1634278602573,2.83482277161006
"Charadrius_obscurus",3.5,10.8119173049927,7.00019979476929,60.0106010437012,17.3017053604126,521.032135009766,93.4732818603516,5.92633438110352
"Charadrius_pallidus",90.7186147186147,20.2385869927565,11.1988511216245,55.4808064415341,22.1550546841532,1076.34938461062,61.9731433697765,3.61297668110241
"Charadrius_pecuarius",81.493149213985,25.2348528416457,11.6022175739397,51.1940478183244,21.5461982519046,1639.5044803834,66.3456870269642,3.02722518629004
"Charadrius_ruficapillus",36.1448016217782,17.8965139296515,11.5177230322634,52.5954217874862,23.1388714434339,1018.71134275718,33.676091001098,4.2120214547415
"Charadrius_thoracicus",31.96,25.8251115163167,7.06918528238932,60.6078416951497,21.208171564738,1309.03501383464,80.7089032745361,2.67501887639364
"Charitospiza_eucosma",133.344939069883,25.2125542757771,9.29464820201526,56.7402803670369,19.5424892598199,1408.52123020605,100.831033026926,2.75223825543731
"Charmosyna_amabilis",3.64646464646465,23.3830985059642,5.06022035232698,68.1978053853969,17.7701302538014,918.069044325087,229.823575260663,2.42425087846891
"Charmosyna_diadema",6,21.1487464904785,4.18470001220703,66.5742874145508,18.3586807250977,851.325744628906,214.899826049805,3.18472218513489
"Charmosyna_josefinae",37.5337954939341,20.03357232588,6.65797939168312,71.0994775200221,15.8193546589367,688.181814474704,452.708950525347,1.04958111977453
"Charmosyna_margarethae",16.9386503067485,24.2842821694591,3.84146170820927,72.1836236590988,17.5740133180209,854.24516773809,321.996034119027,1.77293402797605
"Charmosyna_meeki",14,20.8077583312988,5.06076278686523,72.8860244750977,16.0449031829834,666.241821289062,357.153112792969,1.60770463943481
"Charmosyna_multistriata",45.0833333333333,20.2755637566249,6.20968606736925,72.3203350173102,14.4337129659123,669.188525729709,509.683747609456,1.05017673762308
"Charmosyna_palmarum",2.02127659574468,24.3702779729316,2.50771926311736,67.8192450340758,18.8677659947821,989.664380012675,224.066984785364,2.72886527345536
"Charmosyna_papou",19.0769230769231,17.1267812679975,6.54754499288706,70.0232150738056,16.3479429147182,587.466125488281,452.034182817508,1.32765896809407
"Charmosyna_placentis",43.4577455143131,24.9301437578566,5.86568895161536,69.1767298478065,16.7489567611531,981.693352703852,288.559394281542,1.30829855053494
"Charmosyna_pulchella",43.7883597883598,20.7605301936467,6.67522454387927,70.7425954732945,16.0028549716586,729.036421316641,367.323014375394,1.12521880155518
"Charmosyna_rubrigularis",21.3157894736842,20.886176109314,4.56821346282959,73.1813380592748,15.4172663939627,665.606509560033,355.828914040013,1.6570662024774
"Charmosyna_rubronotata",43.6981900452489,25.3576368047101,6.36606791181262,69.8450074381418,17.2880594080929,979.767704862707,273.190480669807,1.02489572097273
"Charmosyna_stellae",28.7577374599787,15.1146230646742,7.00331649403689,70.3572108534382,15.3945340082256,516.232182652363,391.296833441377,1.25972591456634
"Charmosyna_toxopei",15.1428571428571,23.19199277209,5.83066997280369,70.2554395601347,18.4195763971898,854.698888208959,260.733836384563,1.66365205699747
"Charmosyna_wilhelminae",39.828025477707,18.4068766898519,6.83271709195693,70.764840383764,15.8045829984684,628.721638895578,375.859047789916,1.19869395133254
"Chasiempis_ibidis",0,22.0759468078613,2.90760612487793,65.1697998046875,21.010274887085,933.913513183594,96.6446685791016,3.70001101493835
"Chasiempis_sandwichensis",1.63636363636364,19.1296272277832,4.73047050562772,67.4203998392279,20.001973065463,732.019776777788,246.472649834373,2.23695805397901
"Chasiempis_sclateri",0,18.7528953552246,3.70642852783203,68.7480799357096,19.6717675526937,680.53476969401,257.613479614258,3.76568603515625
"Chatarrhaea_gularis",91.3835616438356,26.7846145142159,9.4750834408416,59.24567551983,17.8573560418604,1453.39417574112,131.954793949214,2.61769246140571
"Chatarrhaea_longirostris",114.6,25.6842386563619,8.37813978989919,61.3637118975321,17.3216743310293,1272.18919932048,293.910007603963,2.14208525419235
"Chauna_chavaria",83.9878787878788,27.2611759301388,6.4485872557669,65.9399575666948,17.6467852101181,1239.46149310488,151.891968513258,1.8443963173664
"Chauna_torquata",64.8300488157657,19.7585081265301,9.71156624587271,57.4561978941734,21.2839371814497,1007.76611315986,110.784959449278,4.06358917232362
"Chelidoptera_tenebrosa",163.987876961924,25.2984713707103,7.42830360232321,66.8222730726406,17.1761908628469,1077.00107988584,193.403180060313,1.2962194169476
"Chenonetta_jubata",39.195192679469,19.6251904284129,11.271066165121,52.5068092638722,22.5023173931902,1160.31728919091,53.4955923624576,3.59129487282069
"Chenorhamphus_grayi",42.5898016997167,25.1596126383492,6.50069671014888,69.905278339332,17.1063300854086,966.947687787712,289.813961126311,1.02747424702469
"Cheramoeca_leucosterna",35.4238919109994,22.8961984894126,13.0131777833992,45.2249810170548,24.2208146837505,1624.75656036774,28.8392475880067,4.23415464169733
